TID: 00f7c8685f7f0000, SID: 28, DID: 0, CID: 0, time stamp: 47, AID: 0, The ship created
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 215, time stamp: 221002, AID: 4, The ship unloading its cargo
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 858, time stamp: 221046, AID: 4, The ship unloading its cargo
TID: 0077fe575f7f0000, SID: 4, DID: 1, CID: 0, time stamp: 221545, AID: 7, The ship leaved the dock
TID: 0077fe575f7f0000, SID: 4, DID: 0, CID: 0, time stamp: 221549, AID: 8, The ship destroyed
TID: 0017fb3c5f7f0000, SID: 81, DID: 0, CID: 0, time stamp: 221682, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fb3c5f7f0000, SID: 81, DID: 0, CID: 0, time stamp: 221688, AID: 7, The ship leaved the dock
TID: 00077e545f7f0000, SID: 96, DID: 1, CID: 0, time stamp: 221737, AID: 1, The ship requested permission to dock
TID: 00077e545f7f0000, SID: 96, DID: 1, CID: 0, time stamp: 221739, AID: 2, The ship docked
TID: 00077e545f7f0000, SID: 96, DID: 1, CID: 0, time stamp: 221741, AID: 3, The ship requested permission to unload its cargo
TID: 00077e545f7f0000, SID: 96, DID: 1, CID: 310, time stamp: 221743, AID: 4, The ship unloading its cargo
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 625, time stamp: 222070, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 916, time stamp: 222421, AID: 4, The ship unloading its cargo
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 0, time stamp: 223095, AID: 7, The ship leaved the dock
TID: 00677f5f5f7f0000, SID: 23, DID: 0, CID: 0, time stamp: 223097, AID: 8, The ship destroyed
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 0, time stamp: 223149, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 0, time stamp: 223156, AID: 7, The ship leaved the dock
TID: 00077e545f7f0000, SID: 96, DID: 1, CID: 0, time stamp: 223826, AID: 5, The ship requested permission to load cargo from the dock
TID: 00077e545f7f0000, SID: 96, DID: 1, CID: 0, time stamp: 223831, AID: 7, The ship leaved the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 682, time stamp: 224153, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 0, time stamp: 224505, AID: 7, The ship leaved the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 0, time stamp: 224507, AID: 8, The ship destroyed
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 726, time stamp: 226236, AID: 4, The ship unloading its cargo
TID: 0037fa355f7f0000, SID: 68, DID: 2, CID: 0, time stamp: 227389, AID: 1, The ship requested permission to dock
TID: 0037fa355f7f0000, SID: 68, DID: 2, CID: 0, time stamp: 227393, AID: 2, The ship docked
TID: 0037fa355f7f0000, SID: 68, DID: 2, CID: 0, time stamp: 227395, AID: 7, The ship leaved the dock
TID: 0037fa355f7f0000, SID: 68, DID: 0, CID: 0, time stamp: 227396, AID: 8, The ship destroyed
TID: 0017fa345f7f0000, SID: 86, DID: 0, CID: 0, time stamp: 228214, AID: 1, The ship requested permission to dock
TID: 0017fa345f7f0000, SID: 86, DID: 0, CID: 0, time stamp: 228216, AID: 2, The ship docked
TID: 0017fa345f7f0000, SID: 86, DID: 0, CID: 0, time stamp: 228218, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fa345f7f0000, SID: 86, DID: 0, CID: 0, time stamp: 228222, AID: 7, The ship leaved the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 782, time stamp: 228292, AID: 4, The ship unloading its cargo
TID: 0057fb3e5f7f0000, SID: 30, DID: 0, CID: 0, time stamp: 229451, AID: 1, The ship requested permission to dock
TID: 0057fb3e5f7f0000, SID: 30, DID: 0, CID: 0, time stamp: 229455, AID: 2, The ship docked
TID: 0057fb3e5f7f0000, SID: 30, DID: 0, CID: 0, time stamp: 229457, AID: 3, The ship requested permission to unload its cargo
TID: 0057fb3e5f7f0000, SID: 30, DID: 0, CID: 777, time stamp: 229459, AID: 4, The ship unloading its cargo
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 0, time stamp: 229656, AID: 1, The ship requested permission to dock
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 0, time stamp: 229662, AID: 2, The ship docked
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 0, time stamp: 229664, AID: 3, The ship requested permission to unload its cargo
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 373, time stamp: 229666, AID: 4, The ship unloading its cargo
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 0, time stamp: 230396, AID: 5, The ship requested permission to load cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 0, time stamp: 230406, AID: 7, The ship leaved the dock
TID: 0057fb3e5f7f0000, SID: 30, DID: 0, CID: 912, time stamp: 231552, AID: 4, The ship unloading its cargo
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 459, time stamp: 231771, AID: 4, The ship unloading its cargo
TID: 0057fb3e5f7f0000, SID: 30, DID: 0, CID: 0, time stamp: 233658, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fb3e5f7f0000, SID: 30, DID: 0, CID: 0, time stamp: 233668, AID: 7, The ship leaved the dock
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 534, time stamp: 233880, AID: 4, The ship unloading its cargo
TID: 00e779335f7f0000, SID: 7, DID: 4, CID: 0, time stamp: 234383, AID: 1, The ship requested permission to dock
TID: 00e779335f7f0000, SID: 7, DID: 4, CID: 0, time stamp: 234386, AID: 2, The ship docked
TID: 00e779335f7f0000, SID: 7, DID: 4, CID: 0, time stamp: 234388, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e779335f7f0000, SID: 7, DID: 4, CID: 0, time stamp: 234393, AID: 7, The ship leaved the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 0, time stamp: 234799, AID: 1, The ship requested permission to dock
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 0, time stamp: 234805, AID: 2, The ship docked
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 0, time stamp: 234807, AID: 3, The ship requested permission to unload its cargo
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 403, time stamp: 234809, AID: 4, The ship unloading its cargo
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 0, time stamp: 234890, AID: 1, The ship requested permission to dock
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 0, time stamp: 234892, AID: 2, The ship docked
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 0, time stamp: 234894, AID: 3, The ship requested permission to unload its cargo
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 218, time stamp: 234895, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 0, time stamp: 235087, AID: 1, The ship requested permission to dock
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 0, time stamp: 235089, AID: 2, The ship docked
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 0, time stamp: 235091, AID: 3, The ship requested permission to unload its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 46, time stamp: 235092, AID: 4, The ship unloading its cargo
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 670, time stamp: 236026, AID: 4, The ship unloading its cargo
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 566, time stamp: 236899, AID: 4, The ship unloading its cargo
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 329, time stamp: 236951, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 55, time stamp: 237176, AID: 4, The ship unloading its cargo
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 867, time stamp: 238165, AID: 4, The ship unloading its cargo
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 613, time stamp: 239052, AID: 4, The ship unloading its cargo
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 641, time stamp: 239059, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 147, time stamp: 239266, AID: 4, The ship unloading its cargo
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 964, time stamp: 240278, AID: 4, The ship unloading its cargo
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 753, time stamp: 241154, AID: 4, The ship unloading its cargo
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 673, time stamp: 241161, AID: 4, The ship unloading its cargo
TID: 0077fd4f5f7f0000, SID: 66, DID: 3, CID: 0, time stamp: 241212, AID: 1, The ship requested permission to dock
TID: 0077fd4f5f7f0000, SID: 66, DID: 3, CID: 0, time stamp: 241215, AID: 2, The ship docked
TID: 0077fd4f5f7f0000, SID: 66, DID: 3, CID: 0, time stamp: 241219, AID: 3, The ship requested permission to unload its cargo
TID: 0077fd4f5f7f0000, SID: 66, DID: 3, CID: 216, time stamp: 241220, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 163, time stamp: 241352, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 0, time stamp: 241409, AID: 1, The ship requested permission to dock
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 0, time stamp: 241411, AID: 2, The ship docked
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 0, time stamp: 241413, AID: 3, The ship requested permission to unload its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 471, time stamp: 241414, AID: 4, The ship unloading its cargo
TID: 00c77d525f7f0000, SID: 29, DID: 3, CID: 0, time stamp: 242390, AID: 7, The ship leaved the dock
TID: 00c77d525f7f0000, SID: 29, DID: 0, CID: 0, time stamp: 242397, AID: 8, The ship destroyed
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 0, time stamp: 243259, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 0, time stamp: 243268, AID: 1, The ship requested permission to dock
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 0, time stamp: 243288, AID: 2, The ship docked
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 847, time stamp: 243291, AID: 4, The ship unloading its cargo
TID: 00277e555f7f0000, SID: 60, DID: 1, CID: 0, time stamp: 243270, AID: 7, The ship leaved the dock
TID: 0077fd4f5f7f0000, SID: 66, DID: 3, CID: 0, time stamp: 243305, AID: 7, The ship leaved the dock
TID: 0077fd4f5f7f0000, SID: 66, DID: 0, CID: 0, time stamp: 243310, AID: 8, The ship destroyed
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 0, time stamp: 243307, AID: 3, The ship requested permission to unload its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 127, time stamp: 243316, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 263, time stamp: 243410, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 506, time stamp: 243481, AID: 4, The ship unloading its cargo
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 888, time stamp: 245364, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 149, time stamp: 245376, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 283, time stamp: 245477, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 575, time stamp: 245550, AID: 4, The ship unloading its cargo
TID: 00677a375f7f0000, SID: 50, DID: 1, CID: 0, time stamp: 246178, AID: 1, The ship requested permission to dock
TID: 00677a375f7f0000, SID: 50, DID: 1, CID: 0, time stamp: 246180, AID: 2, The ship docked
TID: 00677a375f7f0000, SID: 50, DID: 1, CID: 0, time stamp: 246182, AID: 7, The ship leaved the dock
TID: 00677a375f7f0000, SID: 50, DID: 0, CID: 0, time stamp: 246206, AID: 8, The ship destroyed
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 929, time stamp: 247441, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 175, time stamp: 247471, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 368, time stamp: 247533, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 789, time stamp: 247607, AID: 4, The ship unloading its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 0, time stamp: 248052, AID: 1, The ship requested permission to dock
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 0, time stamp: 248063, AID: 2, The ship docked
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 0, time stamp: 248065, AID: 3, The ship requested permission to unload its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 214, time stamp: 248066, AID: 4, The ship unloading its cargo
TID: 00077a345f7f0000, SID: 2, DID: 2, CID: 0, time stamp: 248264, AID: 1, The ship requested permission to dock
TID: 00077a345f7f0000, SID: 2, DID: 2, CID: 0, time stamp: 248267, AID: 2, The ship docked
TID: 00077a345f7f0000, SID: 2, DID: 2, CID: 0, time stamp: 248268, AID: 5, The ship requested permission to load cargo from the dock
TID: 00077a345f7f0000, SID: 2, DID: 2, CID: 0, time stamp: 248273, AID: 7, The ship leaved the dock
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 0, time stamp: 249440, AID: 1, The ship requested permission to dock
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 0, time stamp: 249445, AID: 2, The ship docked
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 0, time stamp: 249447, AID: 3, The ship requested permission to unload its cargo
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 144, time stamp: 249448, AID: 4, The ship unloading its cargo
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 0, time stamp: 249510, AID: 5, The ship requested permission to load cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 3, CID: 0, time stamp: 249515, AID: 7, The ship leaved the dock
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 266, time stamp: 249530, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 398, time stamp: 249588, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 836, time stamp: 249663, AID: 4, The ship unloading its cargo
TID: 00c77b425f7f0000, SID: 54, DID: 2, CID: 0, time stamp: 249771, AID: 1, The ship requested permission to dock
TID: 00c77b425f7f0000, SID: 54, DID: 2, CID: 0, time stamp: 249773, AID: 2, The ship docked
TID: 00c77b425f7f0000, SID: 54, DID: 2, CID: 0, time stamp: 249775, AID: 5, The ship requested permission to load cargo from the dock
TID: 00c77b425f7f0000, SID: 54, DID: 2, CID: 0, time stamp: 249779, AID: 7, The ship leaved the dock
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 416, time stamp: 250150, AID: 4, The ship unloading its cargo
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 0, time stamp: 250560, AID: 1, The ship requested permission to dock
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 0, time stamp: 250562, AID: 2, The ship docked
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 0, time stamp: 250563, AID: 3, The ship requested permission to unload its cargo
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 899, time stamp: 250565, AID: 4, The ship unloading its cargo
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 153, time stamp: 251540, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 323, time stamp: 251586, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 488, time stamp: 251671, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 864, time stamp: 251746, AID: 4, The ship unloading its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 582, time stamp: 252234, AID: 4, The ship unloading its cargo
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 949, time stamp: 252648, AID: 4, The ship unloading its cargo
TID: 00477a365f7f0000, SID: 21, DID: 4, CID: 0, time stamp: 253212, AID: 1, The ship requested permission to dock
TID: 00477a365f7f0000, SID: 21, DID: 4, CID: 0, time stamp: 253215, AID: 2, The ship docked
TID: 00477a365f7f0000, SID: 21, DID: 4, CID: 0, time stamp: 253216, AID: 7, The ship leaved the dock
TID: 00477a365f7f0000, SID: 21, DID: 0, CID: 0, time stamp: 253217, AID: 8, The ship destroyed
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 184, time stamp: 253630, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 355, time stamp: 253640, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 530, time stamp: 253727, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 1, CID: 0, time stamp: 253830, AID: 7, The ship leaved the dock
TID: 00877c485f7f0000, SID: 78, DID: 0, CID: 0, time stamp: 253832, AID: 8, The ship destroyed
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 710, time stamp: 254319, AID: 4, The ship unloading its cargo
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 993, time stamp: 254742, AID: 4, The ship unloading its cargo
TID: 00477b3e5f7f0000, SID: 8, DID: 0, CID: 0, time stamp: 254982, AID: 1, The ship requested permission to dock
TID: 00477b3e5f7f0000, SID: 8, DID: 0, CID: 0, time stamp: 254984, AID: 2, The ship docked
TID: 00477b3e5f7f0000, SID: 8, DID: 0, CID: 0, time stamp: 254986, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477b3e5f7f0000, SID: 8, DID: 0, CID: 0, time stamp: 254990, AID: 7, The ship leaved the dock
TID: 00f7fb435f7f0000, SID: 77, DID: 1, CID: 0, time stamp: 255110, AID: 1, The ship requested permission to dock
TID: 00f7fb435f7f0000, SID: 77, DID: 1, CID: 0, time stamp: 255113, AID: 2, The ship docked
TID: 00f7fb435f7f0000, SID: 77, DID: 1, CID: 0, time stamp: 255114, AID: 3, The ship requested permission to unload its cargo
TID: 00f7fb435f7f0000, SID: 77, DID: 1, CID: 845, time stamp: 255116, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 595, time stamp: 255725, AID: 4, The ship unloading its cargo
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 238, time stamp: 255733, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 876, time stamp: 255781, AID: 4, The ship unloading its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 0, time stamp: 256391, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677d4f5f7f0000, SID: 98, DID: 0, CID: 0, time stamp: 256396, AID: 7, The ship leaved the dock
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 0, time stamp: 256821, AID: 7, The ship leaved the dock
TID: 00077b3c5f7f0000, SID: 25, DID: 0, CID: 0, time stamp: 256824, AID: 8, The ship destroyed
TID: 00f7fb435f7f0000, SID: 77, DID: 1, CID: 896, time stamp: 257200, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 719, time stamp: 257825, AID: 4, The ship unloading its cargo
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 290, time stamp: 257831, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 0, time stamp: 257840, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 4, CID: 0, time stamp: 257846, AID: 7, The ship leaved the dock
TID: 00077c445f7f0000, SID: 59, DID: 1, CID: 0, time stamp: 258554, AID: 1, The ship requested permission to dock
TID: 00077c445f7f0000, SID: 59, DID: 1, CID: 0, time stamp: 258561, AID: 2, The ship docked
TID: 00077c445f7f0000, SID: 59, DID: 1, CID: 0, time stamp: 258563, AID: 3, The ship requested permission to unload its cargo
TID: 00077c445f7f0000, SID: 59, DID: 1, CID: 351, time stamp: 258565, AID: 4, The ship unloading its cargo
TID: 00f7fb435f7f0000, SID: 77, DID: 1, CID: 0, time stamp: 259288, AID: 7, The ship leaved the dock
TID: 00f7fb435f7f0000, SID: 77, DID: 0, CID: 0, time stamp: 259290, AID: 8, The ship destroyed
TID: 00e77d535f7f0000, SID: 41, DID: 0, CID: 813, time stamp: 259927, AID: 4, The ship unloading its cargo
TID: 00b7fd515f7f0000, SID: 26, DID: 1, CID: 314, time stamp: 259937, AID: 4, The ship unloading its cargo
TID: 00877b405f7f0000, SID: 70, DID: 3, CID: 0, time stamp: 260155, AID: 1, The ship requested permission to dock
TID: 00877b405f7f0000, SID: 70, DID: 3, CID: 0, time stamp: 260158, AID: 2, The ship docked
TID: 00877b405f7f0000, SID: 70, DID: 3, CID: 0, time stamp: 260160, AID: 5, The ship requested permission to load cargo from the dock
TID: 00877b405f7f0000, SID: 70, DID: 3, CID: 0, time stamp: 260165, AID: 7, The ship leaved the dock
TID: 00d7fd525f7f0000, SID: 57, DID: 3, CID: 0, time stamp: 260173, AID: 1, The ship requested permission to dock
TID: 00d7fd525f7f0000, SID: 57, DID: 3, CID: 0, time stamp: 260178, AID: 2, The ship docked
TID: 00d7fd525f7f0000, SID: 57, DID: 3, CID: 0, time stamp: 260180, AID: 3, The ship requested permission to unload its cargo
TID: 00d7fd525f7f0000, SID: 57, DID: 3, CID: 205, time stamp: 260182, AID: 4, The ship unloading its cargo
